season,match_name,result,h_odd,d_odd,a_odd,home_team,away_team,home_score,away_score,winner
2020,West Ham vs Leicester,3-2,3.19,3.26,2.39,West Ham,Leicester,3,2,HOME_TEAM
2020,Burnley vs Newcastle,1-2,2.28,3.36,3.31,Burnley,Newcastle,1,2,AWAY_TEAM
2020,Crystal Palace vs Chelsea,1-4,7.49,4.24,1.5,Crystal Palace,Chelsea,1,4,AWAY_TEAM
2020,Liverpool vs Aston Villa,2-1,1.47,4.71,6.88,Liverpool,Aston Villa,2,1,HOME_TEAM
2020,Manchester City vs Leeds,1-2,1.38,5.29,7.98,Manchester City,Leeds,1,2,AWAY_TEAM
2020,Fulham vs Wolves,0-1,2.62,3.14,2.96,Fulham,Wolves,0,1,AWAY_TEAM
2020,Wolves vs West Ham,2-3,2.91,3.19,2.62,Wolves,West Ham,2,3,AWAY_TEAM
2020,Everton vs Crystal Palace,1-1,1.83,3.52,4.78,Everton,Crystal Palace,1,1,DRAW
2020,Manchester Utd vs Brighton,2-1,1.67,3.91,5.49,Manchester Utd,Brighton,2,1,HOME_TEAM
2020,Aston Villa vs Fulham,3-1,2.55,3.19,3.02,Aston Villa,Fulham,3,1,HOME_TEAM
2020,Newcastle vs Tottenham,2-2,5.45,3.84,1.69,Newcastle,Tottenham,2,2,DRAW
2020,Southampton vs Burnley,3-2,2.0,3.4,4.1,Southampton,Burnley,3,2,HOME_TEAM
2020,Arsenal vs Liverpool,0-3,2.85,3.62,2.42,Arsenal,Liverpool,0,3,AWAY_TEAM
2020,Leicester vs Manchester City,0-2,5.27,3.96,1.69,Leicester,Manchester City,0,2,AWAY_TEAM
2020,Leeds vs Sheffield Utd,2-1,1.58,4.18,6.1,Leeds,Sheffield Utd,2,1,HOME_TEAM
2020,Chelsea vs West Brom,2-5,1.29,5.69,11.7,Chelsea,West Brom,2,5,AWAY_TEAM
2020,Aston Villa vs Tottenham,0-2,3.08,3.44,2.37,Aston Villa,Tottenham,0,2,AWAY_TEAM
2020,West Ham vs Arsenal,3-3,3.55,3.49,2.14,West Ham,Arsenal,3,3,DRAW
2020,Brighton vs Newcastle,3-0,1.72,3.57,5.68,Brighton,Newcastle,3,0,HOME_TEAM
2020,Fulham vs Leeds,1-2,2.58,3.31,2.87,Fulham,Leeds,1,2,AWAY_TEAM
2020,Wolves vs Liverpool,0-1,5.68,3.93,1.64,Wolves,Liverpool,0,1,AWAY_TEAM
2020,Manchester Utd vs West Ham,1-0,1.8,3.63,4.88,Manchester Utd,West Ham,1,0,HOME_TEAM
2020,Arsenal vs Tottenham,2-1,2.68,3.32,2.75,Arsenal,Tottenham,2,1,HOME_TEAM
2020,Leicester vs Sheffield Utd,5-0,1.53,4.01,7.55,Leicester,Sheffield Utd,5,0,HOME_TEAM
2020,Southampton vs Brighton,1-2,3.27,3.22,2.38,Southampton,Brighton,1,2,AWAY_TEAM
2020,Fulham vs Manchester City,0-3,8.55,4.77,1.41,Fulham,Manchester City,0,3,AWAY_TEAM
2020,Everton vs Burnley,1-2,1.99,3.34,4.24,Everton,Burnley,1,2,AWAY_TEAM
2020,Crystal Palace vs West Brom,1-0,2.35,3.15,3.42,Crystal Palace,West Brom,1,0,HOME_TEAM
2020,Leeds vs Chelsea,0-0,5.15,3.96,1.7,Leeds,Chelsea,0,0,DRAW
2020,Newcastle vs Aston Villa,1-1,3.71,3.36,2.13,Newcastle,Aston Villa,1,1,DRAW
2020,Manchester City vs Southampton,5-2,1.18,7.69,16.91,Manchester City,Southampton,5,2,HOME_TEAM
2020,West Ham vs Leeds,2-0,2.27,3.61,3.15,West Ham,Leeds,2,0,HOME_TEAM
2020,Chelsea vs Everton,2-0,1.62,3.92,6.02,Chelsea,Everton,2,0,HOME_TEAM
2020,Tottenham vs Crystal Palace,4-1,1.55,4.17,6.64,Tottenham,Crystal Palace,4,1,HOME_TEAM
2020,Manchester City vs Manchester Utd,0-2,1.5,4.44,6.88,Manchester City,Manchester Utd,0,2,AWAY_TEAM
2020,Liverpool vs Fulham,0-1,1.64,3.98,5.74,Liverpool,Fulham,0,1,AWAY_TEAM
2020,West Brom vs Newcastle,0-0,2.33,3.2,3.39,West Brom,Newcastle,0,0,DRAW
2020,Brighton vs Leicester,1-2,2.53,3.2,3.04,Brighton,Leicester,1,2,AWAY_TEAM
2020,Aston Villa vs Wolves,0-0,2.62,3.16,2.95,Aston Villa,Wolves,0,0,DRAW
2020,Sheffield Utd vs Southampton,0-2,3.81,3.37,2.1,Sheffield Utd,Southampton,0,2,AWAY_TEAM
2020,Burnley vs Arsenal,1-1,5.0,3.62,1.79,Burnley,Arsenal,1,1,DRAW
2020,Liverpool vs Chelsea,0-1,2.18,3.54,3.37,Liverpool,Chelsea,0,1,AWAY_TEAM
2020,Fulham vs Tottenham,0-1,3.98,3.44,2.02,Fulham,Tottenham,0,1,AWAY_TEAM
2020,West Brom vs Everton,0-1,4.0,3.5,2.0,West Brom,Everton,0,1,AWAY_TEAM
2020,Crystal Palace vs Manchester Utd,0-0,7.73,4.65,1.44,Crystal Palace,Manchester Utd,0,0,DRAW
2020,Burnley vs Leicester,1-1,3.88,3.16,2.16,Burnley,Leicester,1,1,DRAW
2020,Sheffield Utd vs Aston Villa,1-0,3.59,3.42,2.15,Sheffield Utd,Aston Villa,1,0,HOME_TEAM
2020,Manchester City vs Wolves,4-1,1.22,6.79,14.67,Manchester City,Wolves,4,1,HOME_TEAM
2020,Everton vs Southampton,1-0,2.15,3.49,3.51,Everton,Southampton,1,0,HOME_TEAM
2020,Sheffield Utd vs Liverpool,0-2,8.3,5.36,1.37,Sheffield Utd,Liverpool,0,2,AWAY_TEAM
2020,Chelsea vs Manchester Utd,0-0,2.36,3.39,3.16,Chelsea,Manchester Utd,0,0,DRAW
2020,Tottenham vs Burnley,4-0,1.5,4.34,7.25,Tottenham,Burnley,4,0,HOME_TEAM
2020,Crystal Palace vs Fulham,0-0,3.5,3.23,2.27,Crystal Palace,Fulham,0,0,DRAW
2020,Leicester vs Arsenal,1-3,2.35,3.38,3.18,Leicester,Arsenal,1,3,AWAY_TEAM
2020,Newcastle vs Wolves,1-1,3.67,3.17,2.22,Newcastle,Wolves,1,1,DRAW
2020,Leeds vs Aston Villa,0-1,2.05,3.83,3.48,Leeds,Aston Villa,0,1,AWAY_TEAM
2020,West Brom vs Brighton,1-0,4.56,3.57,1.85,West Brom,Brighton,1,0,HOME_TEAM
2020,Manchester City vs West Ham,2-1,1.27,6.25,11.1,Manchester City,West Ham,2,1,HOME_TEAM
2020,Leeds vs Southampton,3-0,2.17,3.64,3.34,Leeds,Southampton,3,0,HOME_TEAM
2020,Brighton vs Crystal Palace,1-2,1.78,3.53,5.26,Brighton,Crystal Palace,1,2,AWAY_TEAM
2020,Manchester Utd vs Newcastle,3-1,1.33,5.5,9.79,Manchester Utd,Newcastle,3,1,HOME_TEAM
2020,Arsenal vs Manchester City,0-1,6.99,4.65,1.48,Arsenal,Manchester City,0,1,AWAY_TEAM
2020,Aston Villa vs Leicester,1-2,3.76,3.7,2.0,Aston Villa,Leicester,1,2,AWAY_TEAM
2020,West Ham vs Tottenham,2-1,3.08,3.44,2.38,West Ham,Tottenham,2,1,HOME_TEAM
2020,Fulham vs Sheffield Utd,1-0,1.98,3.37,4.22,Fulham,Sheffield Utd,1,0,HOME_TEAM
2020,Liverpool vs Everton,0-2,1.38,5.31,8.07,Liverpool,Everton,0,2,AWAY_TEAM
2020,Burnley vs West Brom,0-0,2.16,3.3,3.69,Burnley,West Brom,0,0,DRAW
2020,Southampton vs Chelsea,1-1,4.69,3.82,1.78,Southampton,Chelsea,1,1,DRAW
2020,Wolves vs Leeds,1-0,2.31,3.4,3.23,Wolves,Leeds,1,0,HOME_TEAM
2020,Everton vs Manchester City,1-3,10.92,5.84,1.29,Everton,Manchester City,1,3,AWAY_TEAM
2020,Burnley vs Fulham,1-1,2.96,3.19,2.59,Burnley,Fulham,1,1,DRAW
2020,Chelsea vs Newcastle,2-0,1.29,5.92,10.93,Chelsea,Newcastle,2,0,HOME_TEAM
2020,West Ham vs Sheffield Utd,3-0,2.02,3.32,4.16,West Ham,Sheffield Utd,3,0,HOME_TEAM
2020,Everton vs Fulham,0-2,2.04,3.41,3.98,Everton,Fulham,0,2,AWAY_TEAM
2020,Arsenal vs Leeds,4-2,1.82,3.87,4.25,Arsenal,Leeds,4,2,HOME_TEAM
2020,West Brom vs Manchester Utd,1-1,9.93,5.91,1.31,West Brom,Manchester Utd,1,1,DRAW
2020,Southampton vs Wolves,1-2,2.28,3.28,3.46,Southampton,Wolves,1,2,AWAY_TEAM
2020,Brighton vs Aston Villa,0-0,2.91,3.39,2.51,Brighton,Aston Villa,0,0,DRAW
2020,Manchester City vs Tottenham,3-0,1.34,5.77,8.74,Manchester City,Tottenham,3,0,HOME_TEAM
2020,Crystal Palace vs Burnley,0-3,2.85,3.17,2.69,Crystal Palace,Burnley,0,3,AWAY_TEAM
2020,Leicester vs Liverpool,3-1,3.8,3.92,1.93,Leicester,Liverpool,3,1,HOME_TEAM
2020,Leeds vs Crystal Palace,2-0,1.82,3.75,4.48,Leeds,Crystal Palace,2,0,HOME_TEAM
2020,Sheffield Utd vs Chelsea,1-2,7.17,4.34,1.5,Sheffield Utd,Chelsea,1,2,AWAY_TEAM
2020,Liverpool vs Manchester City,1-4,3.15,3.66,2.24,Liverpool,Manchester City,1,4,AWAY_TEAM
2020,Wolves vs Leicester,0-0,3.38,3.25,2.31,Wolves,Leicester,0,0,DRAW
2020,Tottenham vs West Brom,2-0,1.39,4.96,8.52,Tottenham,West Brom,2,0,HOME_TEAM
2020,Manchester Utd vs Everton,3-3,1.62,4.2,5.49,Manchester Utd,Everton,3,3,DRAW
2020,Fulham vs West Ham,0-0,4.14,3.7,1.9,Fulham,West Ham,0,0,DRAW
2020,Burnley vs Brighton,1-1,3.69,3.19,2.21,Burnley,Brighton,1,1,DRAW
2020,Newcastle vs Southampton,3-2,3.31,3.51,2.23,Newcastle,Southampton,3,2,HOME_TEAM
2020,Aston Villa vs Arsenal,1-0,3.0,3.49,2.4,Aston Villa,Arsenal,1,0,HOME_TEAM
2020,Tottenham vs Chelsea,0-1,4.01,3.52,1.99,Tottenham,Chelsea,0,1,AWAY_TEAM
2020,Aston Villa vs West Ham,1-3,2.35,3.5,3.07,Aston Villa,West Ham,1,3,AWAY_TEAM
2020,Liverpool vs Brighton,0-1,1.5,4.68,6.51,Liverpool,Brighton,0,1,AWAY_TEAM
2020,Leeds vs Everton,1-2,2.6,3.5,2.73,Leeds,Everton,1,2,AWAY_TEAM
2020,Burnley vs Manchester City,0-2,16.16,7.08,1.2,Burnley,Manchester City,0,2,AWAY_TEAM
2020,Fulham vs Leicester,0-2,3.85,3.35,2.08,Fulham,Leicester,0,2,AWAY_TEAM
2020,Manchester Utd vs Southampton,9-0,1.44,4.86,7.18,Manchester Utd,Southampton,9,0,HOME_TEAM
2020,Newcastle vs Crystal Palace,1-2,2.95,3.32,2.51,Newcastle,Crystal Palace,1,2,AWAY_TEAM
2020,Sheffield Utd vs West Brom,2-1,2.12,3.4,3.72,Sheffield Utd,West Brom,2,1,HOME_TEAM
2020,Wolves vs Arsenal,2-1,3.66,3.29,2.18,Wolves,Arsenal,2,1,HOME_TEAM
2020,Brighton vs Tottenham,1-0,3.3,3.36,2.3,Brighton,Tottenham,1,0,HOME_TEAM
2020,West Ham vs Liverpool,1-3,3.5,3.73,2.07,West Ham,Liverpool,1,3,AWAY_TEAM
2020,Leicester vs Leeds,1-3,1.85,3.84,4.25,Leicester,Leeds,1,3,AWAY_TEAM
2020,Chelsea vs Burnley,2-0,1.33,5.31,10.31,Chelsea,Burnley,2,0,HOME_TEAM
2020,Southampton vs Aston Villa,0-1,3.21,3.72,2.19,Southampton,Aston Villa,0,1,AWAY_TEAM
2020,Arsenal vs Manchester Utd,0-0,3.44,3.54,2.16,Arsenal,Manchester Utd,0,0,DRAW
2020,Crystal Palace vs Wolves,1-0,2.96,3.12,2.63,Crystal Palace,Wolves,1,0,HOME_TEAM
2020,Manchester City vs Sheffield Utd,1-0,1.18,7.6,17.51,Manchester City,Sheffield Utd,1,0,HOME_TEAM
2020,West Brom vs Fulham,2-2,3.53,3.33,2.22,West Brom,Fulham,2,2,DRAW
2020,Everton vs Newcastle,0-2,1.57,4.12,6.35,Everton,Newcastle,0,2,AWAY_TEAM
2020,Tottenham vs Liverpool,1-3,3.59,3.81,2.02,Tottenham,Liverpool,1,3,AWAY_TEAM
2020,Everton vs Leicester,1-1,3.21,3.29,2.37,Everton,Leicester,1,1,DRAW
2020,Manchester Utd vs Sheffield Utd,1-2,1.28,6.06,10.79,Manchester Utd,Sheffield Utd,1,2,AWAY_TEAM
2020,Brighton vs Fulham,0-0,2.05,3.37,3.96,Brighton,Fulham,0,0,DRAW
2020,Burnley vs Aston Villa,3-2,4.42,3.76,1.83,Burnley,Aston Villa,3,2,HOME_TEAM
2020,Chelsea vs Wolves,0-0,1.65,3.91,5.8,Chelsea,Wolves,0,0,DRAW
2020,Southampton vs Arsenal,1-3,3.52,3.7,2.08,Southampton,Arsenal,1,3,AWAY_TEAM
2020,West Brom vs Manchester City,0-5,20.26,8.48,1.15,West Brom,Manchester City,0,5,AWAY_TEAM
2020,Crystal Palace vs West Ham,2-3,3.57,3.37,2.18,Crystal Palace,West Ham,2,3,AWAY_TEAM
2020,Newcastle vs Leeds,1-2,4.14,3.98,1.84,Newcastle,Leeds,1,2,AWAY_TEAM
2020,Aston Villa vs Newcastle,2-0,1.51,4.66,6.22,Aston Villa,Newcastle,2,0,HOME_TEAM
2020,Liverpool vs Burnley,0-1,1.32,5.6,9.94,Liverpool,Burnley,0,1,AWAY_TEAM
2020,Fulham vs Manchester Utd,1-2,5.58,4.1,1.63,Fulham,Manchester Utd,1,2,AWAY_TEAM
2020,Manchester City vs Aston Villa,2-0,1.31,5.88,9.64,Manchester City,Aston Villa,2,0,HOME_TEAM
2020,Leicester vs Chelsea,2-0,2.81,3.46,2.53,Leicester,Chelsea,2,0,HOME_TEAM
2020,West Ham vs West Brom,2-1,1.53,4.24,6.55,West Ham,West Brom,2,1,HOME_TEAM
2020,Arsenal vs Newcastle,3-0,1.42,4.8,7.85,Arsenal,Newcastle,3,0,HOME_TEAM
2020,Manchester City vs Crystal Palace,4-0,1.18,7.61,17.26,Manchester City,Crystal Palace,4,0,HOME_TEAM
2020,Liverpool vs Manchester Utd,0-0,1.95,3.91,3.73,Liverpool,Manchester Utd,0,0,DRAW
2020,Sheffield Utd vs Tottenham,1-3,4.87,3.64,1.8,Sheffield Utd,Tottenham,1,3,AWAY_TEAM
2020,Leicester vs Southampton,2-0,1.72,3.86,5.1,Leicester,Southampton,2,0,HOME_TEAM
2020,Fulham vs Chelsea,0-1,6.26,4.17,1.57,Fulham,Chelsea,0,1,AWAY_TEAM
2020,Leeds vs Brighton,0-1,2.27,3.56,3.17,Leeds,Brighton,0,1,AWAY_TEAM
2020,West Ham vs Burnley,1-0,1.78,3.66,4.95,West Ham,Burnley,1,0,HOME_TEAM
2020,Wolves vs West Brom,2-3,1.64,3.76,6.27,Wolves,West Brom,2,3,AWAY_TEAM
2020,Arsenal vs Crystal Palace,0-0,1.69,3.85,5.36,Arsenal,Crystal Palace,0,0,DRAW
2020,Tottenham vs Fulham,1-1,1.62,3.88,6.17,Tottenham,Fulham,1,1,DRAW
2020,Manchester City vs Brighton,1-0,1.18,7.82,17.47,Manchester City,Brighton,1,0,HOME_TEAM
2020,Burnley vs Manchester Utd,0-1,7.94,4.89,1.41,Burnley,Manchester Utd,0,1,AWAY_TEAM
2020,Wolves vs Everton,1-2,2.6,2.93,3.19,Wolves,Everton,1,2,AWAY_TEAM
2020,Sheffield Utd vs Newcastle,1-0,2.34,3.17,3.42,Sheffield Utd,Newcastle,1,0,HOME_TEAM
2020,Southampton vs Liverpool,1-0,6.17,4.84,1.5,Southampton,Liverpool,1,0,HOME_TEAM
2020,Chelsea vs Manchester City,1-3,3.4,3.64,2.14,Chelsea,Manchester City,1,3,AWAY_TEAM
2020,Newcastle vs Leicester,1-2,6.08,4.11,1.6,Newcastle,Leicester,1,2,AWAY_TEAM
2020,West Brom vs Arsenal,0-4,6.08,4.05,1.6,West Brom,Arsenal,0,4,AWAY_TEAM
2020,Brighton vs Wolves,3-3,2.84,3.06,2.79,Brighton,Wolves,3,3,DRAW
2020,Crystal Palace vs Sheffield Utd,2-0,2.08,3.29,3.97,Crystal Palace,Sheffield Utd,2,0,HOME_TEAM
2020,Tottenham vs Leeds,3-0,1.84,4.05,4.08,Tottenham,Leeds,3,0,HOME_TEAM
2020,Manchester Utd vs Aston Villa,2-1,1.7,4.14,4.83,Manchester Utd,Aston Villa,2,1,HOME_TEAM
2020,Everton vs West Ham,0-1,2.24,3.5,3.31,Everton,West Ham,0,1,AWAY_TEAM
2020,Newcastle vs Liverpool,0-0,10.81,6.11,1.28,Newcastle,Liverpool,0,0,DRAW
2020,Manchester Utd vs Wolves,1-0,1.54,4.35,6.33,Manchester Utd,Wolves,1,0,HOME_TEAM
2020,Brighton vs Arsenal,0-1,3.64,3.48,2.11,Brighton,Arsenal,0,1,AWAY_TEAM
2020,Burnley vs Sheffield Utd,1-0,2.41,3.19,3.24,Burnley,Sheffield Utd,1,0,HOME_TEAM
2020,Southampton vs West Ham,0-0,2.03,3.6,3.73,Southampton,West Ham,0,0,DRAW
2020,West Brom vs Leeds,0-5,4.26,3.99,1.81,West Brom,Leeds,0,5,AWAY_TEAM
2020,Chelsea vs Aston Villa,1-1,1.8,4.03,4.29,Chelsea,Aston Villa,1,1,DRAW
2020,Crystal Palace vs Leicester,1-1,3.38,3.41,2.24,Crystal Palace,Leicester,1,1,DRAW
2020,Wolves vs Tottenham,1-1,3.55,3.38,2.18,Wolves,Tottenham,1,1,DRAW
2020,Liverpool vs West Brom,1-1,1.13,9.39,20.84,Liverpool,West Brom,1,1,DRAW
2020,West Ham vs Brighton,2-2,2.37,3.33,3.2,West Ham,Brighton,2,2,DRAW
2020,Leeds vs Burnley,1-0,1.7,4.21,4.77,Leeds,Burnley,1,0,HOME_TEAM
2020,Manchester City vs Newcastle,2-0,1.12,10.3,21.62,Manchester City,Newcastle,2,0,HOME_TEAM
2020,Sheffield Utd vs Everton,0-1,3.41,3.33,2.27,Sheffield Utd,Everton,0,1,AWAY_TEAM
2020,Arsenal vs Chelsea,3-1,4.75,3.9,1.75,Arsenal,Chelsea,3,1,HOME_TEAM
2020,Aston Villa vs Crystal Palace,3-0,1.82,3.88,4.38,Aston Villa,Crystal Palace,3,0,HOME_TEAM
2020,Fulham vs Southampton,0-0,2.92,3.3,2.55,Fulham,Southampton,0,0,DRAW
2020,Leicester vs Manchester Utd,2-2,2.99,3.6,2.36,Leicester,Manchester Utd,2,2,DRAW
2020,Chelsea vs West Ham,3-0,1.58,4.37,5.65,Chelsea,West Ham,3,0,HOME_TEAM
2020,Burnley vs Wolves,2-1,3.49,3.08,2.34,Burnley,Wolves,2,1,HOME_TEAM
2020,West Brom vs Aston Villa,0-3,4.73,4.08,1.72,West Brom,Aston Villa,0,3,AWAY_TEAM
2020,Manchester Utd vs Leeds,6-2,1.72,4.36,4.42,Manchester Utd,Leeds,6,2,HOME_TEAM
2020,Tottenham vs Leicester,0-2,2.1,3.53,3.62,Tottenham,Leicester,0,2,AWAY_TEAM
2020,Brighton vs Sheffield Utd,1-1,1.88,3.45,4.65,Brighton,Sheffield Utd,1,1,DRAW
2020,Newcastle vs Fulham,1-1,2.87,3.33,2.58,Newcastle,Fulham,1,1,DRAW
2020,Everton vs Arsenal,2-1,2.68,3.44,2.67,Everton,Arsenal,2,1,HOME_TEAM
2020,Southampton vs Manchester City,0-1,6.07,4.7,1.52,Southampton,Manchester City,0,1,AWAY_TEAM
2020,Crystal Palace vs Liverpool,0-7,5.36,4.1,1.65,Crystal Palace,Liverpool,0,7,AWAY_TEAM
2020,Sheffield Utd vs Manchester Utd,2-3,7.28,4.73,1.45,Sheffield Utd,Manchester Utd,2,3,AWAY_TEAM
2020,Aston Villa vs Burnley,0-0,1.86,3.79,4.26,Aston Villa,Burnley,0,0,DRAW
2020,Fulham vs Brighton,0-0,2.92,3.33,2.54,Fulham,Brighton,0,0,DRAW
2020,Liverpool vs Tottenham,2-1,1.83,3.95,4.2,Liverpool,Tottenham,2,1,HOME_TEAM
2020,West Ham vs Crystal Palace,1-1,2.19,3.4,3.49,West Ham,Crystal Palace,1,1,DRAW
2020,Arsenal vs Southampton,1-1,2.16,3.54,3.43,Arsenal,Southampton,1,1,DRAW
2020,Leeds vs Newcastle,5-2,1.59,4.45,5.5,Leeds,Newcastle,5,2,HOME_TEAM
2020,Leicester vs Everton,0-2,2.12,3.57,3.51,Leicester,Everton,0,2,AWAY_TEAM
2020,Manchester City vs West Brom,1-1,1.1,11.36,24.93,Manchester City,West Brom,1,1,DRAW
2020,Wolves vs Chelsea,2-1,5.46,3.82,1.69,Wolves,Chelsea,2,1,HOME_TEAM
2020,Arsenal vs Burnley,0-1,1.45,4.69,7.45,Arsenal,Burnley,0,1,AWAY_TEAM
2020,Leicester vs Brighton,3-0,2.04,3.54,3.77,Leicester,Brighton,3,0,HOME_TEAM
2020,Fulham vs Liverpool,1-1,8.34,5.53,1.36,Fulham,Liverpool,1,1,DRAW
2020,Crystal Palace vs Tottenham,1-1,4.25,3.81,1.86,Crystal Palace,Tottenham,1,1,DRAW
2020,Southampton vs Sheffield Utd,3-0,1.64,4.07,5.52,Southampton,Sheffield Utd,3,0,HOME_TEAM
2020,Everton vs Chelsea,1-0,4.82,4.28,1.68,Everton,Chelsea,1,0,HOME_TEAM
2020,Manchester Utd vs Manchester City,0-0,4.67,4.27,1.7,Manchester Utd,Manchester City,0,0,DRAW
2020,Newcastle vs West Brom,2-1,2.46,3.25,3.09,Newcastle,West Brom,2,1,HOME_TEAM
2020,Wolves vs Aston Villa,0-1,2.57,3.25,2.93,Wolves,Aston Villa,0,1,AWAY_TEAM
2020,Leeds vs West Ham,1-2,2.15,3.78,3.26,Leeds,West Ham,1,2,AWAY_TEAM
2020,Brighton vs Southampton,1-2,2.45,3.4,2.98,Brighton,Southampton,1,2,AWAY_TEAM
2020,Liverpool vs Wolves,4-0,1.59,4.34,5.65,Liverpool,Wolves,4,0,HOME_TEAM
2020,Tottenham vs Arsenal,2-0,2.2,3.51,3.38,Tottenham,Arsenal,2,0,HOME_TEAM
2020,Sheffield Utd vs Leicester,1-2,4.1,3.54,1.96,Sheffield Utd,Leicester,1,2,AWAY_TEAM
2020,West Brom vs Crystal Palace,1-5,3.04,3.32,2.48,West Brom,Crystal Palace,1,5,AWAY_TEAM
2020,Chelsea vs Leeds,3-1,1.47,4.98,6.31,Chelsea,Leeds,3,1,HOME_TEAM
2020,West Ham vs Manchester Utd,1-3,3.41,3.52,2.18,West Ham,Manchester Utd,1,3,AWAY_TEAM
2020,Manchester City vs Fulham,2-0,1.11,10.77,21.64,Manchester City,Fulham,2,0,HOME_TEAM
2020,Burnley vs Everton,1-1,3.78,3.57,2.04,Burnley,Everton,1,1,DRAW
2020,West Ham vs Aston Villa,2-1,2.34,3.53,3.06,West Ham,Aston Villa,2,1,HOME_TEAM
2020,Leicester vs Fulham,1-2,1.62,4.15,5.64,Leicester,Fulham,1,2,AWAY_TEAM
2020,Arsenal vs Wolves,1-2,2.09,3.3,3.92,Arsenal,Wolves,1,2,AWAY_TEAM
2020,Chelsea vs Tottenham,0-0,2.01,3.69,3.74,Chelsea,Tottenham,0,0,DRAW
2020,Southampton vs Manchester Utd,2-3,3.88,3.74,1.96,Southampton,Manchester Utd,2,3,AWAY_TEAM
2020,West Brom vs Sheffield Utd,1-0,2.63,3.18,2.91,West Brom,Sheffield Utd,1,0,HOME_TEAM
2020,Everton vs Leeds,0-1,2.3,3.68,3.03,Everton,Leeds,0,1,AWAY_TEAM
2020,Manchester City vs Burnley,5-0,1.12,10.32,21.52,Manchester City,Burnley,5,0,HOME_TEAM
2020,Brighton vs Liverpool,1-1,4.89,4.25,1.68,Brighton,Liverpool,1,1,DRAW
2020,Crystal Palace vs Newcastle,0-2,2.16,3.19,3.81,Crystal Palace,Newcastle,0,2,AWAY_TEAM
2020,Wolves vs Southampton,1-1,2.35,3.23,3.33,Wolves,Southampton,1,1,DRAW
2020,Burnley vs Crystal Palace,1-0,2.67,3.13,2.9,Burnley,Crystal Palace,1,0,HOME_TEAM
2020,Liverpool vs Leicester,3-0,1.78,4.08,4.33,Liverpool,Leicester,3,0,HOME_TEAM
2020,Leeds vs Arsenal,0-0,3.51,3.83,2.03,Leeds,Arsenal,0,0,DRAW
2020,Sheffield Utd vs West Ham,0-1,3.16,3.22,2.45,Sheffield Utd,West Ham,0,1,AWAY_TEAM
2020,Fulham vs Everton,2-3,4.26,3.86,1.84,Fulham,Everton,2,3,AWAY_TEAM
2020,Manchester Utd vs West Brom,1-0,1.33,5.7,9.38,Manchester Utd,West Brom,1,0,HOME_TEAM
2020,Tottenham vs Manchester City,2-0,4.16,4.13,1.81,Tottenham,Manchester City,2,0,HOME_TEAM
2020,Aston Villa vs Brighton,1-2,2.29,3.55,3.14,Aston Villa,Brighton,1,2,AWAY_TEAM
2020,Newcastle vs Chelsea,0-2,7.12,4.82,1.45,Newcastle,Chelsea,0,2,AWAY_TEAM
2020,Arsenal vs Aston Villa,0-3,1.65,4.39,4.96,Arsenal,Aston Villa,0,3,AWAY_TEAM
2020,Manchester City vs Liverpool,1-1,1.92,4.22,3.63,Manchester City,Liverpool,1,1,DRAW
2020,Leicester vs Wolves,1-0,2.35,3.16,3.38,Leicester,Wolves,1,0,HOME_TEAM
2020,West Brom vs Tottenham,0-1,6.38,4.66,1.5,West Brom,Tottenham,0,1,AWAY_TEAM
2020,West Ham vs Fulham,1-0,1.86,3.83,4.21,West Ham,Fulham,1,0,HOME_TEAM
2020,Chelsea vs Sheffield Utd,4-1,1.38,5.02,8.81,Chelsea,Sheffield Utd,4,1,HOME_TEAM
2020,Crystal Palace vs Leeds,4-1,2.87,3.47,2.49,Crystal Palace,Leeds,4,1,HOME_TEAM
2020,Everton vs Manchester Utd,1-3,3.2,3.67,2.22,Everton,Manchester Utd,1,3,AWAY_TEAM
2020,Southampton vs Newcastle,2-0,2.15,3.48,3.52,Southampton,Newcastle,2,0,HOME_TEAM
2020,Brighton vs Burnley,0-0,2.01,3.42,4.14,Brighton,Burnley,0,0,DRAW
2020,Leeds vs Leicester,1-4,2.44,3.69,2.82,Leeds,Leicester,1,4,AWAY_TEAM
2020,Fulham vs West Brom,2-0,2.43,3.32,3.08,Fulham,West Brom,2,0,HOME_TEAM
2020,Tottenham vs Brighton,2-1,1.59,4.35,5.73,Tottenham,Brighton,2,1,HOME_TEAM
2020,Manchester Utd vs Arsenal,0-1,1.99,3.63,3.88,Manchester Utd,Arsenal,0,1,AWAY_TEAM
2020,Newcastle vs Everton,2-1,3.38,3.34,2.27,Newcastle,Everton,2,1,HOME_TEAM
2020,Aston Villa vs Southampton,3-4,2.58,3.58,2.7,Aston Villa,Southampton,3,4,AWAY_TEAM
2020,Liverpool vs West Ham,2-1,1.42,5.16,7.07,Liverpool,West Ham,2,1,HOME_TEAM
2020,Burnley vs Chelsea,0-3,5.72,4.29,1.59,Burnley,Chelsea,0,3,AWAY_TEAM
2020,Sheffield Utd vs Manchester City,0-1,10.24,6.12,1.29,Sheffield Utd,Manchester City,0,1,AWAY_TEAM
2020,Wolves vs Crystal Palace,2-0,2.07,3.16,4.26,Wolves,Crystal Palace,2,0,HOME_TEAM
2020,Burnley vs Tottenham,0-1,5.81,4.36,1.57,Burnley,Tottenham,0,1,AWAY_TEAM
